algoritmo,mensaje,trama_binaria,trama_ruido,error_inyectado,bit_error,respuesta_receptor,validez,tiempo_ms,probabilidad_error
hamming,BIZAPLCRGG,10011000101010100110000110010100101101101010011001101001010010100000001001100011110010011001000011010010101010101001100000111110011000001111,10011000101010100110000110010100101101101010011001101001010010100000001001100011110010011001000011010010101010101001100000111110011000001111,0,-1,correcta,1,0.35,0.09
hamming,XAVE,01001011110000100110011010010100101110011010011000100101,01001011110000100110011010010100101110011010011000100101,0,-1,correcta,1,0.25,0.046
hamming,YGN,010010100110011001100000111110011000010110,010010100110011001100000111110011000010110,0,-1,correcta,1,0.35,0.055
hamming,NSSMM,1001100001011001001011000011010010110000111001100101010110011001010101,1001100001011001001011000011010010110000111001100101010110011001010101,0,-1,correcta,1,0.3,0.111
hamming,OQMRSJRC,1001100111111101001011101001100110010101010100101010101001001011000011100110010110100100101010101010011001000011,1001100111111101001011101001100110010101010100101010101001001011000011100110010110100100101010101010011001000011,0,-1,correcta,1,0.32,0.177
hamming,EBOQC,1001100010010110011000101010100110011111110100101110100110011001000011,1001100010010110011000101010100110011111110100101110100110011001000011,0,-1,correcta,1,0.26,0.17
hamming,WITWN,0100101000111110011000011001010010110011000100101000111110011000010110,0100101000111110011000011001010010110011000100101000111110011000010110,0,-1,correcta,1,0.23,0.113
hamming,SRMXO,0100101100001101001010101010100110010101010100101111000010011001111111,0100101100001101001010101010100110010101010100101111000010011001111111,0,-1,correcta,1,0.29,0.179
hamming,GQJWHATYI,100110000011110100101110100110011001011010010010100011111001100111000010011001101001010010110011000100101001100110011000011001,100110000011110100101110100110011001011010010010100011111001100111000010011001101001010010110011000100101001100110011000011001,0,-1,correcta,1,0.31,0.1
hamming,CHBXQ,1001100100001110011001110000100110001010100100101111000001001011101001,1001100100001110011001110000100110001010100100101111000001001011101001,0,-1,correcta,1,0.28,0.155
hamming,QJTKY,0100101110100110011001011010010010110011001001100011001101001010011001,0100101110100110011001011010010010110011001001100011001101001010011001,0,-1,correcta,1,0.26,0.076
hamming,XXSFYD,010010111100000100101111000001001011000011100110011001100100101001100110011001001100,010010111100000100101111000001001011000011100110011001100100101001100110011001001100,0,-1,correcta,1,0.35,0.032
hamming,LGEICZLOW,100110001111001001100000111110011000100101100110000110011001100100001101001011011010100110001111001001100111111101001010001111,100110001111001001100000111110011000100101100110000110011001100100001101001011011010100110001111001001100111111101001010001111,0,-1,correcta,1,0.31,0.032
hamming,FLNYSL,100110011001101001100011110010011000010110010010100110010100101100001110011000111100,100110011001101001100011110010011000010110010010100110010100101100001110011000111100,0,-1,correcta,1,0.32,0.16
hamming,NQVVOZ,100110000101100100101110100101001011100110010010111001101001100111111101001011011010,100110000101100100101110100101001011100110010010111001101001100111111101001011011010,0,-1,correcta,1,0.28,0.141
hamming,QHLXDMHB,0100101110100110011001110000100110001111000100101111000010011001001100100110010101011001100111000010011000101010,0100101110100110011001110000100110001111000100101111000010011001001100100110010101011001100111000010011000101010,0,-1,correcta,1,0.29,0.104
hamming,PGENYOKARG,01001010000000100110000011111001100010010110011000010110010010100110011001100111111110011000110011100110011010010100101010101010011000001111,01001010000000100110000011111001100010010110011000010110010010100110011001100111111110011000100011100110011010010100101010101010011000001111,1,93,correcta,1,0.31,0.189
hamming,EFUFTU,100110001001011001100110011001001010100101100110011001100100101100110001001010100101,100110001001011001100110011001001010100101100110011001100100101100110001001010100101,0,-1,correcta,1,0.41,0.199
hamming,KMBHU,1001100011001110011001010101100110001010101001100111000001001010100101,1001100011001110011001010101100110001010101001100111000001001010100101,0,-1,correcta,1,0.37,0.109
hamming,NNIIFTPOD,100110000101101001100001011010011000011001100110000110011001100110011001001011001100010010100000001001100111111110011001001100,100110000101101001100001011010011000011001100110000110011001100110011001001011001100010010100000001001100111111110011001001100,0,-1,correcta,1,0.3,0.055
hamming,RGHTKFMP,0100101010101010011000001111100110011100000100101100110010011000110011100110011001101001100101010101001010000000,0100101010101010011000001111100110011100000100101100110010011000110011100110011001101001100101010101001010000000,0,-1,correcta,1,0.34,0.189
hamming,CCYD,10011001000011100110010000110100101001100110011001001100,10011001000011100110010000110100101001100110011001001100,0,-1,correcta,1,0.34,0.099
hamming,QYHNESZMI,010010111010010100101001100110011001110000100110000101101001100010010101001011000011010010110110101001100101010110011000011001,010010111010010100101001100110011001110000100110000101101001100010010101001011000011010010110110101001100101010110011000011001,0,-1,correcta,1,0.3,0.025
hamming,ECI,100110001001011001100100001110011000011001,100110001001011001100100001110011000011001,0,-1,correcta,1,0.67,0.022
hamming,DLJG,10011001001100100110001111001001100101101010011000001111,10011001001100100110001111001001100101101010011000001111,0,-1,correcta,1,0.33,0.049
hamming,OZT,100110011111110100101101101001001011001100,100110011111110100101101101001001011001100,0,-1,correcta,1,0.24,0.166
hamming,KOEGN,1001100011001110011001111111100110001001011001100000111110011000010110,1001100011001110011001111111100110001001011001100000111110011000010110,0,-1,correcta,1,0.3,0.011
hamming,KHYWTHMG,1001100011001110011001110000010010100110010100101000111101001011001100100110011100001001100101010110011000001111,1001100011001110011001110000010010100110010100101000111101001011001100100110011100001001100101010110011000001111,0,-1,correcta,1,0.28,0.009
hamming,SWDICHRBF,010010110000110100101000111110011001001100100110000110011001100100001110011001110000010010101010101001100010101010011001100110,010010110000110100101000111110011001001100100110000110011001100100001110011001110000010010101010101001100010101010011001100110,0,-1,correcta,1,0.32,0.075
hamming,MPNNZXYXZ,100110010101010100101000000010011000010110100110000101100100101101101001001011110000010010100110010100101111000001001011011010,100110010101010100101000000010011000010110100110000101100100101101101001001011110000010010100110010100101111000001001011011010,0,-1,correcta,1,0.31,0.125
hamming,FDGEFHIW,1001100110011010011001001100100110000011111001100010010110011001100110100110011100001001100001100101001010001111,1001100110011010011001001100100110000011111001100010010110011001100110100110011100001001100001100101001010001111,0,-1,correcta,1,0.29,0.037
hamming,PPQZD,0100101000000001001010000000010010111010010100101101101010011001001100,0100101000000001001010000000010010111010010100101101101010011001001100,0,-1,correcta,1,0.28,0.08
hamming,DHJ,100110010011001001100111000010011001011010,100110010011001001100111000010011001011010,0,-1,correcta,1,0.26,0.087
hamming,UAPXROGWPQ,01001010100101100110011010010100101000000001001011110000010010101010101001100111111110011000001111010010100011110100101000000001001011101001,01001010100101100110011010010100101000000001001011110000010010101010101001100111111110011000001111010010100001110100101000000001001011101001,1,108,correcta,1,0.29,0.114
hamming,QMHNI,0100101110100110011001010101100110011100001001100001011010011000011001,0100101110100110011001010101100110011100001001100001011010011000011001,0,-1,correcta,1,0.26,0.104
hamming,GGAW,10011000001111100110000011111001100110100101001010001111,10011000001111100110000011111001100110100101001010001111,0,-1,correcta,1,0.3,0.089
hamming,GUQLUTYVD,100110000011110100101010010101001011101001100110001111000100101010010101001011001100010010100110010100101110011010011001001100,100110000011110100101010010101001011101001100110001111000100101010010101001011001100010010100110010100101110011010011001001100,0,-1,correcta,1,0.22,0.083
hamming,GYZAK,1001100000111101001010011001010010110110101001100110100110011000110011,1001100000111101001010011001010010110110101001100110100110011000110011,0,-1,correcta,1,0.34,0.061
hamming,LXFI,10011000111100010010111100001001100110011010011000011001,10011000111100010010111100001001100110011010011000011001,0,-1,correcta,1,0.44,0.06
hamming,SSEQY,0100101100001101001011000011100110001001010100101110100101001010011001,0100100100001101001011000011100110001001010100101110100101001010011001,1,6,correcta,0,0.39,0.19
hamming,XJEQZY,010010111100001001100101101010011000100101010010111010010100101101101001001010011001,010010111100001001100101101010011000100101010010111010010100101101101001001010011001,0,-1,correcta,1,0.29,0.065
hamming,MPSJ,10011001010101010010100000000100101100001110011001011010,10011001010101010010100000000100101100001110011001011010,0,-1,correcta,1,0.26,0.034
hamming,OHFGUKD,10011001111111100110011100001001100110011010011000001111010010101001011001100011001110011001001100,10011001111111100110011100001001100110011010011000001011010010101001011001100011001110011001001100,1,53,correcta,0,0.44,0.154
hamming,NKQABBWF,1001100001011010011000110011010010111010011001100110100110011000101010100110001010100100101000111110011001100110,1001100001011010011000110011010010111010011001100110100110011000101010100110001010100100101000111110011001100110,0,-1,correcta,1,0.36,0.122
hamming,YSSEG,0100101001100101001011000011010010110000111001100010010110011000001111,0100101001100101001011000011010010110000111001100010010110011000001111,0,-1,correcta,1,0.28,0.137
hamming,ZFK,010010110110101001100110011010011000110011,010010110110101001100110011010011000110011,0,-1,correcta,1,0.29,0.001
hamming,LSWWRTH,10011000111100010010110000110100101000111101001010001111010010101010100100101100110010011001110000,10011000111100010010110000110100101000111101001010001111010010101010100100101100110010011001110000,0,-1,correcta,1,0.35,0.044
hamming,YROPCN,010010100110010100101010101010011001111111010010100000001001100100001110011000010110,010010100110010100101010101010011001111111010010100000001001100100001110011000010110,0,-1,correcta,1,0.3,0.027
hamming,YFJZVRBSW,010010100110011001100110011010011001011010010010110110100100101110011001001010101010100110001010100100101100001101001010001111,010010100110011001100110011010011001011010010010110110100100101110011001001010101010100110001010100100101100001101001010001111,0,-1,correcta,1,0.34,0.101
hamming,PWJKTOU,01001010000000010010100011111001100101101010011000110011010010110011001001100111111101001010100101,01001010000000010010100011111001100101101010011000110011010010110011001001100111111101001010100101,0,-1,correcta,1,0.32,0.15
hamming,GUCEWN,100110000011110100101010010110011001000011100110001001010100101000111110011000010110,100110000011110100101010010110011001000011100110001001010100101000111110011000010110,0,-1,correcta,1,0.31,0.032
hamming,HMAIO,1001100111000010011001010101100110011010011001100001100110011001111111,1001100111000010011001010101100110011010011001100001100110011001111111,0,-1,correcta,1,0.31,0.103
hamming,OMJK,10011001111111100110010101011001100101101010011000110011,10011001111111100110010101011001100101101010011000110011,0,-1,correcta,1,0.35,0.042
